entity_name,label_name,label
"Stefan,Keuter",Politiker,4
"Franziska,Kersten",Politiker,4
"Steffen,Kotré",Politiker,4
"Sarah,Lahrkamp",Politiker,4
"Markus,Kurth",Politiker,4
"Renate Elly,Künast",Politiker,4
"Kevin,Kühnert",Politiker,4
"Christian,Kühn",Politiker,4
"Konstantin Elias,Kuhle",Politiker,4
"Wolfgang,Kubicki",Politiker,4
"Tilman Moritz,Kuban",Politiker,4
"Simona,Koß",Politiker,4
"Michael,Kruse",Politiker,4
"Günter,Krings",Politiker,4
"Gunther,Krichbaum",Politiker,4
"Dunja Eleonore Angelika,Kreiser",Politiker,4
"Anette,Kramme",Politiker,4
"Philip,Krämer",Politiker,4
"Laura Manuela,Kraft",Politiker,4
"Rainer Detlef,Kraft",Politiker,4
"Jochen,Haug",Politiker,4
"Matthias,Hauer",Politiker,4
"Martin,Kröber",Politiker,4
"Britta Maria,Haßelmann",Politiker,4
"Jan,Korte",Politiker,4
"Norbert,Kleinwächter",Politiker,4
"Andreas,Larem",Politiker,4
"Ulrich,Lange",Politiker,4
"Jens,Koeppen",Politiker,4
"Chantal Johanna Siglinde,Kopf",Politiker,4
"Markus Benjamin,Koob",Politiker,4
"Carina,Konrad",Politiker,4
"Jörn Harald,König",Politiker,4
"Anne,König",Politiker,4
"Enrico,Komning",Politiker,4
"Carsten,Körber",Politiker,4
"Lukas Otto,Köhler",Politiker,4
"Pascal Felix Ernst,Kober",Politiker,4
"Ricarda,Lang",Politiker,4
"Axel,Knoerig",Politiker,4
"Tim,Klüssendorf",Politiker,4
"Daniela Kathrin,Kluckert",Politiker,4
"Annika Gisela,Klose",Politiker,4
"Julia,Klöckner",Politiker,4
"Lars,Klingbeil",Politiker,4
"Kristian,Klinck",Politiker,4
"Bärbel,Kofler",Politiker,4
"Janosch,Dahmen",Politiker,4
"Karamba,Diaby",Politiker,4
"Sandra,Detzer",Politiker,4
"Harald,Ebner",Politiker,4
"Hansjörg,Durz",Politiker,4
"Christian,Dürr",Politiker,4
"Falko,Droßmann",Politiker,4
"Esther,Dilcher",Politiker,4
"Katharina,Dröge",Politiker,4
"Catarina,dos Santos Firnhaber",Politiker,4
"Felix Maximilian,Döring",Politiker,4
"Michael,Donth",Politiker,4
"Inaki Axel,Echeverria",Politiker,4
"Anke Margarete,Domscheit-Berg",Politiker,4
"Bijan,Djir-Sarai",Politiker,4
"Sabine,Dittmar",Politiker,4
"Lars,Castellucci",Politiker,4
"Isabel Andrea,Cademartori Dujisin",Politiker,4
"Petr,Bystron",Politiker,4
"René,Bochmann",Politiker,4
"Mario,Brandenburg",Politiker,4
"Jens,Brandenburg",Politiker,4
"Michael Karl,Brand",Politiker,4
"Alexander,Dobrindt",Politiker,4
"Leon,Eckert",Politiker,4
"Ralph,Edelhäußer",Politiker,4
"Thomas Ludwig Walter,Ehrhorn",Politiker,4
"Hakan,Demir",Politiker,4
"Ekin,Deligöz",Politiker,4
"Christoph Bernhard,de Vries",Politiker,4
"Daniela,De Ridder",Politiker,4
"Astrid,Damerow",Politiker,4
"Bernhard,Daldrup",Politiker,4
"Sevim,Dagdelen",Politiker,4
"Jan Ulrich,Dieren",Politiker,4
"Mario,Czaja",Politiker,4
"Gottfried,Curio",Politiker,4
"Carl-Julius,Cronenberg",Politiker,4
"Joana Eleonora,Cotar",Politiker,4
"Jürgen,Coße",Politiker,4
"Gitta,Connemann",Politiker,4
"Tino,Chrupalla",Politiker,4
"Anna Maria,Christmann",Politiker,4
"Martin,Diedenhofen",Politiker,4
"Thomas,Dietz",Politiker,4
"Alexander,Engelhard",Politiker,4
"Deborah Saskia,Düring",Politiker,4
"Sonja Katharina,Eichwede",Politiker,4
"Armin,Laschet",Politiker,4
"Andrea,Lindholz",Politiker,4
"Tobias,Lindner",Politiker,4
"Michael Georg,Link",Politiker,4
"Thomas,Heilmann",Politiker,4
"Frauke,Heiligenstadt",Politiker,4
"Mechthild,Heil",Politiker,4
"Peter,Heidt",Politiker,4
"Dirk,Heidenblut",Politiker,4
"Stefan,Heck",Politiker,4
"Torsten,Herbst",Politiker,4
"Nadine,Heselhaus",Politiker,4
"Reinhard Arnold,Houben",Politiker,4
"Gabriela,Heinrich",Politiker,4
"Alexander,Hoffmann",Politiker,4
"Franziska Christina Brigitte,Hoppermann",Politiker,4
"Hendrik,Hoppenstedt",Politiker,4
"Bruno,Hönel",Politiker,4
"Leif-Erik,Holm",Politiker,4
"Anton Gerhard,Hofreiter",Politiker,4
"Christoph,Hoffmann",Politiker,4
"Bettina Martha Lieselotte,Hoffmann",Politiker,4
"Manuel,Höferlin",Politiker,4
"Martin Alexander,Hess",Politiker,4
"Jasmina,Hostert",Politiker,4
"Linda,Heitmann",Politiker,4
"Bernhard,Herrmann",Politiker,4
"Matthias,Helferich",Politiker,4
"Macit,Karaahmetoǧlu",Politiker,4
"Ronja Helene,Kemmer",Politiker,4
"Michael,Kellner",Politiker,4
"Dr.Michael Heinz,Kaufmann",Politiker,4
"Malte,Kaufmann",Politiker,4
"Gabriele,Katzmarek",Politiker,4
"Anna Katharina,Kassautzki",Politiker,4
"Carlos,Kasper",Politiker,4
"Anja Maria-Antonia,Karliczek",Politiker,4
"Markus Klaus,Hümpfer",Politiker,4
"Johannes Josef,Huber",Politiker,4
"Lukas,Benner",Politiker,4
"Mark,Helfrich",Politiker,4
"Markus,Herbrand",Politiker,4
"Marc,Henrichmann",Politiker,4
"Michael,Hennrich",Politiker,4
"Susanne Marianne,Hennig-Wellsow",Politiker,4
"Anke,Hennig",Politiker,4
"Kathrin,Henneberger",Politiker,4
"Wolfgang,Hellmich",Politiker,4
"Katrin,Helling-Plahr",Politiker,4
"Gero Clemens,Hocker",Politiker,4
"Christian,Sauter",Politiker,4
"Nicole,Höchst",Politiker,4
"Christian,Hirte",Politiker,4
"Ina,Latendorf",Politiker,4
"Esra-Leon Ruben,Limbacher",Politiker,4
"Lars,Lindemann",Politiker,4
"Maria Anna,Klein-Schmeink",Politiker,4
"Max,Lucks",Politiker,4
"Tanja,Machalet",Politiker,4
"Thomas,Lutze",Politiker,4
"Kristine,Lütke",Politiker,4
"Oliver,Luksic",Politiker,4
"Silke,Launert",Politiker,4
"Anna Kristina,Lührmann",Politiker,4
"Daniela,Ludwig",Politiker,4
"Jan-Marco,Luczak",Politiker,4
"Hans-Rüdiger,Lucassen",Politiker,4
"Helge Frederik,Lindh",Politiker,4
"Gesine,Lötzsch",Politiker,4
"Bernhard Siegfried,Loos",Politiker,4
"Denise,Loop",Politiker,4
"Patricia,Lips",Politiker,4
"Carsten Christoffer,Linnemann",Politiker,4
"Bettina,Lugk",Politiker,4
"Caren Nicole,Lay",Politiker,4
"Ulrich,Lechte",Politiker,4
"Jens,Lehmann",Politiker,4
"Karsten,Hilse",Politiker,4
"Susanne,Hierl",Politiker,4
"Ansgar Guido Karl Johannes,Heveling",Politiker,4
"Katja,Hessel",Politiker,4
"Ottilie Paola,Klein",Politiker,4
"Karsten,Klein",Politiker,4
"Volkmar,Klein",Politiker,4
"Kevin,Leiser",Politiker,4
"Anja,Liebert",Politiker,4
"Thorsten Willibald,Lieb",Politiker,4
"Luiza,Licina-Bode",Politiker,4
"Christian,Leye",Politiker,4
"Andreas,Lenz",Politiker,4
"Ralph,Lenkert",Politiker,4
"Barbara,Lenk",Politiker,4
"Jürgen,Lenders",Politiker,4
"Katja Isabel,Leikert",Politiker,4
"Helge Stefan,Limburg",Politiker,4
"Paul Alois,Lehrieder",Politiker,4
"Sylvia,Lehmann",Politiker,4
"Sven,Lehmann",Politiker,4
"Thomas,Hitschler",Politiker,4
"Kassem Taher,Saleh",Politiker,4
"Michael,Sacher",Politiker,4
"Johann,Saathoff",Politiker,4
"Anja,Siegesmund",Politiker,4
"Georg,Maier",Politiker,4
"Susanna,Karawanskij",Politiker,4
"Helmut,Holter",Politiker,4
"Benjamin-Immanuel,Hoff",Politiker,4
"Sergey,Lagodinsky",Politiker,4
"Katrin,Langensiepen",Politiker,4
"Astrid,Rothe-Beinlich",Politiker,4
"Luise,Amtsberg",Politiker,4
"Heike,Taubert",Politiker,4
"Maik,Außendorf",Politiker,4
"Artur,Auernhammer",Politiker,4
"Andreas,Audretsch",Politiker,4
"Christine Irene,Aschenberg-Dugnus",Politiker,4
"Johannes,Arlt",Politiker,4
"Niels,Annen",Politiker,4
"Dagmar,Andres",Politiker,4
"Philipp,Amthor",Politiker,4
"Carolin,Bachmann",Politiker,4
"Norbert Maria,Altenkamp",Politiker,4
"Peter,Aumer",Politiker,4
"Renata,Alt",Politiker,4
"Wolfgang,Tiefensee",Politiker,4
"Christine,Anderson",Politiker,4
"Uwe,Thrum",Politiker,4
"Christina,Tasch",Politiker,4
"Karola,Stange",Politiker,4
"Robert,Sesselmann",Politiker,4
"Lars,Schütze",Politiker,4
"Andreas,Schubert",Politiker,4
"Stefan,Schard",Politiker,4
"Christian,Schaft",Politiker,4
"Henry,Worm",Politiker,4
"Heike,Werner",Politiker,4
"Christoph,Zippel",Politiker,4
"Dirk,Adams",Politiker,4
"Gabriele,Bischoff",Politiker,4
"Stefan,Berger",Politiker,4
"Lars Patrick,Berg",Politiker,4
"Hildegard,Bentele",Politiker,4
"Nicola,Beer",Politiker,4
"Gunnar,Beck",Politiker,4
"Katarina,Barley",Politiker,4
"Rasmus,Andresen",Politiker,4
"Bodo,Ramelow",Politiker,4
"Muhanad,Al-Halak",Politiker,4
"Ali Abass Yahya,Al-Dailami",Politiker,4
"Stephan Theodor Johannes,Albani",Politiker,4
"Stephanie,Aeffner",Politiker,4
"Katja,Adler",Politiker,4
"Knut Friedrich Alexander,Abraham",Politiker,4
"Angelika,Niebler",Politiker,4
"Terry,Reintke",Politiker,4
"Guido,Reil",Politiker,4
"Dennis,Radtke",Politiker,4
"Markus,Pieper",Politiker,4
"Jutta,Paulus",Politiker,4
"Ulrike Renate Martina,Bahr",Politiker,4
"Jan-Christoph,Oetjen",Politiker,4
"Niklas,Nienaß",Politiker,4
"Hannah,Neumann",Politiker,4
"Valentin Christian,Abel",Politiker,4
"Ulrike,Müller",Politiker,4
"Marlene,Mortler",Politiker,4
"Martina,Michels",Politiker,4
"Jörg,Meuthen",Politiker,4
"David,McAllister",Politiker,4
"Erik,Marquardt",Politiker,4
"Maria,Noichl",Politiker,4
"Daniel,Baldy",Politiker,4
"Felix,Banaszak",Politiker,4
"Dorothee Gisela Renate Maria,Bär",Politiker,4
"Reem,Alabali-Radovan",Politiker,4
"Gökay,Akbulut",Politiker,4
"Adis,Ahmetovic",Politiker,4
"Tobias Björn,Bacherle",Politiker,4
"Lisa Hildegard,Badum",Politiker,4
"Peter,Liese",Politiker,4
"Alexander,Bartz",Politiker,4
"Roger Friedrich Nikolaus,Beckamp",Politiker,4
"Marika,Tändler-Walenta",Politiker,4
"Katharina Barbara Maria,Beck",Politiker,4
"Canan,Bayram",Politiker,4
"Bernd,Baumann",Politiker,4
"Christina,Baum",Politiker,4
"Nicole Anna Elisabeth,Bauer",Politiker,4
"Bärbel,Bas",Politiker,4
"Dietmar Gerhard,Bartsch",Politiker,4
"Heike Charlotte,Baehrens",Politiker,4
"Sören,Bartol",Politiker,4
"Thomas,Bareiß",Politiker,4
"Nezahat,Baradari",Politiker,4
"Karl,Bär",Politiker,4
"Michael,Bloss",Politiker,4
"Karsten,Lucke",Politiker,4
"Stephan,Tiesler",Politiker,4
"Donata,Vogtschmidt",Politiker,4
"Birgit,Butter",Politiker,4
"Saskia,Buschmann",Politiker,4
"Jens-Christoph,Brockmann",Politiker,4
"Markus,Brinkmann",Politiker,4
"Christoph,Bratmann",Politiker,4
"Stephan,Bothe",Politiker,4
"Marcus,Bosse",Politiker,4
"Veronika,Bode",Politiker,4
"André,Bock",Politiker,4
"Christian,Calderone",Politiker,4
"Nico,Bloem",Politiker,4
"Sina,Beckmann",Politiker,4
"Jan-Philipp,Beck",Politiker,4
"Anna,Bauseneick",Politiker,4
"Jan,Bauer",Politiker,4
"Doreen,Schwietzer",Politiker,4
"Deniz,Kurku",Politiker,4
"Ines,Springer",Politiker,4
"Christian,Doleschal",Politiker,4
"Romeo,Franz",Politiker,4
"Vanessa,Behrendt",Politiker,4
"Nicolaus,Fest",Politiker,4
"Evrim,Camuz",Politiker,4
"Brian,Baatzsch",Politiker,4
"Thomas,Strobl",Politiker,4
"Theresa,Schopper",Politiker,4
"Danyal,Bayaz",Politiker,4
"Winfried,Kretschmann",Politiker,4
"Thekla,Walker",Politiker,4
"Nicole,Razavi",Politiker,4
"Petra,Olschowski",Politiker,4
"Manne,Lucha",Politiker,4
"Winfried,Hermann",Politiker,4
"Volker,Bajus",Politiker,4
"Stephan,Christ",Politiker,4
"Marion,Gentges",Politiker,4
"Elke,Zimmer",Politiker,4
"Carola,Wolle",Politiker,4
"Guido,Wolf",Politiker,4
"Boris,Weirauch",Politiker,4
"Nico,Weinmann",Politiker,4
"Dorothea,Wehinger",Politiker,4
"Dr Bernd,Althusmann",Politiker,4
"Matthias,Arends",Politiker,4
"Peter,Hauk",Politiker,4
"Markus,Ferber",Politiker,4
"Ismail,Ertug",Politiker,4
"Engin,Eroglu",Politiker,4
"Pierrette,Herzberger-Fofana",Politiker,4
"Alexandra,Geese",Politiker,4
"Niclas,Herbst",Politiker,4
"Martin,Häusling",Politiker,4
"Svenja,Hahn",Politiker,4
"Henrike,Hahn",Politiker,4
"Andreas,Glück",Politiker,4
"Jens,Gieseke",Politiker,4
"Helmut,Geuking",Politiker,4
"Peter,Jahr",Politiker,4
"Jens,Geier",Politiker,4
"Karolin,Braunsberger-Reinhold",Politiker,4
"Damian,Boeselager",Politiker,4
"Christian,Tischner",Politiker,4
"Torsten,Wolf",Politiker,4
"Philipp,Weltzien",Politiker,4
"Raymond,Walk",Politiker,4
"Laura,Wahl",Politiker,4
"Marit,Wagler",Politiker,4
"Mario,Voigt",Politiker,4
"Patrick,Breyer",Politiker,4
"Petra,Kammerevert",Politiker,4
"Ska,Keller",Politiker,4
"Moritz,Körner",Politiker,4
"Cornelia,Ernst",Politiker,4
"Christian,Ehler",Politiker,4
"Lena,Düpont",Politiker,4
"Anna,Deparnay-Grunenberg",Politiker,4
"Michael,Gahler",Politiker,4
"Özlem Alev,Demirel",Politiker,4
"Anna,Cavazzini",Politiker,4
"Daniel,Caspary",Politiker,4
"Reinhard,Bütikofer",Politiker,4
"Martin,Buschmann",Politiker,4
"Delara,Burkhardt",Politiker,4
"Udo,Bullmann",Politiker,4
"Markus,Buchheit",Politiker,4
"Daniel,Freund",Politiker,4
"Malte,Gallée",Politiker,4
"Bernd,Lange",Politiker,4
"Monika,Hohlmeier",Politiker,4
"Joachim,Kuhs",Politiker,4
"Constanze,Krehl",Politiker,4
"Maximilian,Krah",Politiker,4
"Dietmar,Köster",Politiker,4
"Jonas,Urbach",Politiker,4
"Norbert,Lins",Politiker,4
"René,Repasi",Politiker,4
"Manuela,Ripa",Politiker,4
"Björn,Höcke",Politiker,4
"Michael,Heym",Politiker,4
"Matthias,Hey",Politiker,4
"Christian,Herrgott",Politiker,4
"Corinna,Herold",Politiker,4
"Martin,Henkel",Politiker,4
"Dieter,Laudenbach",Politiker,4
"Diana,Lehmann",Politiker,4
"Madeleine,Henfling",Politiker,4
"Nadine,Hoffmann",Politiker,4
"Mike,Mohring",Politiker,4
"Olaf,Müller",Politiker,4
"Anja,Müller",Politiker,4
"Rasmus,Vöge",Politiker,4
"Ringo,Mühlmann",Politiker,4
"Robert-Martin,Montag",Politiker,4
"Stefan,Möller",Politiker,4
"Denny,Möller",Politiker,4
"Katja,Mitteldorf",Politiker,4
"Lutz,Liebscher",Politiker,4
"Babett,Pfefferlein",Politiker,4
"Janine,Merz",Politiker,4
"Denny,Jankowski",Politiker,4
"Ralf,Kalich",Politiker,4
"Silke,Backsen",Politiker,4
"Hartmut,Vorjohann",Politiker,4
"Armin,Schuster",Politiker,4
"Katja,Meier",Politiker,4
"Petra,Köpping",Politiker,4
"Wolfram,Günther",Politiker,4
"Michael,Kretschmer",Politiker,4
"Thomas,Schmidt",Politiker,4
"Marc,Timmer",Politiker,4
"Wolfgang,Lauerwald",Politiker,4
"Hauke,Göttsch",Politiker,4
"Birgit,Keller",Politiker,4
"Knut,Korschewsky",Politiker,4
"Katharina,König-Preuss",Politiker,4
"Thadäus Rudolf,König",Politiker,4
"Tosca,Kniese",Politiker,4
"med. Cornelia,Klisch",Politiker,4
"Olaf,Kießling",Politiker,4
"Thomas L.,Kemmerich",Politiker,4
"Jörg,Kellner",Politiker,4
"Manfred,Ueckermann",Politiker,4
"Beate,Meißner",Politiker,4
"Katja,Maurer",Politiker,4
"Dorothea,Marx",Politiker,4
"Eka,von Kalben",Politiker,4
"Dirk,Bergner",Politiker,4
"Christopher,Vogt",Politiker,4
"Kati,Engel",Politiker,4
"Volker,Emde",Politiker,4
"Lena Saniye,Güngör",Politiker,4
"Sascha,Bilay",Politiker,4
"Birger,Gröning",Politiker,4
"Thomas,Gröger",Politiker,4
"Nelly,Waldeck",Politiker,4
"Thomas,Gottweiss",Politiker,4
"Karlheinz,Frosch",Politiker,4
"Ronald,Hande",Politiker,4
"Cordula,Eger",Politiker,4
"Steffen,Dittes",Politiker,4
"Torsten,Czuppon",Politiker,4
"Jens,Cotta",Politiker,4
"Andreas,Bühl",Politiker,4
"Torben,Braga",Politiker,4
"André,Blechschmidt",Politiker,4
"Markus,Gleichmann",Politiker,4
"Falk Thomas,Hartung",Politiker,4
"Jette,Waldinger-Thiering",Politiker,4
"Uta,Wentzel",Politiker,4
"Iris,Martin-Gehl",Politiker,4
"Marcus,Malsch",Politiker,4
"Gudrun,Lukin",Politiker,4
"Ute,Lukasch",Politiker,4
"Jörg,Henke",Politiker,4
"Maik,Kowalleck",Politiker,4
"Claus Ruhe,Madsen",Politiker,4
"Daniel,Günther",Politiker,4
"Patrick,Beier",Politiker,4
"Franziska,Baum",Politiker,4
"René,Aust",Politiker,4
"Kerstin,von der Decken",Politiker,4
"Sabine,Sütterlin-Waack",Politiker,4
"Werner,Schwarz",Politiker,4
"Dirk,Schrödter",Politiker,4
"Tobias,Goldschmidt",Politiker,4
"Aminata,Touré",Politiker,4
"Ute,Bergner",Politiker,4
"Karin,Prien",Politiker,4
"Monika,Heinold",Politiker,4
"Wiebke,Zweig",Politiker,4
"Martin,Balasus",Politiker,4
"Jasper,Balke",Politiker,4
"Tim,Brockmann",Politiker,4
"Bernd Klaus,Buchholz",Politiker,4
"Joschka,Knuth",Politiker,4
"Peer,Knöfler",Politiker,4
"Rixa,Kleinschmit",Politiker,4
"Lukas,Kilian",Politiker,4
"Werner,Kalinka",Politiker,4
"Hermann,Junghans",Politiker,4
"Thomas,Hölck",Politiker,4
"Malte,Krüger",Politiker,4
"Dagmar,Hildebrand",Politiker,4
"Tobias,Koch",Politiker,4
"Birgit,Herdejürgen",Politiker,4
"Andreas,Hein",Politiker,4
"Tobias von der,Heide",Politiker,4
"Lars,Harms",Politiker,4
"Hauke,Hansen",Politiker,4
"Martin,Habersaat",Politiker,4
"Annabell,Krämer",Politiker,4
"Oliver,Kumbartzky",Politiker,4
"Andrea,Tschacher",Politiker,4
"Patrick,Pender",Politiker,4
"Kristina,Herbst",Politiker,4
"Dirk,Kock-Rohwer",Politiker,4
"Thomas,Jepsen",Politiker,4
"Daniel,Reinhardt",Politiker,4
"Martin,Schirdewan",Politiker,4
"Christine,Schneider",Politiker,4
"Sanae,Abdi",Politiker,4
"Bernhard,Zimniok",Politiker,4
"Tiemo,Woelken",Politiker,4
"Rainer,Wieland",Politiker,4
"Manfred,Weber",Politiker,4
"Marion,Walsmann",Politiker,4
"Axel,Voss",Politiker,4
"Viola,Von Cramon-Taubadel",Politiker,4
"Sabine,Verheyen",Politiker,4
"Martin,Sonneborn",Politiker,4
"Birgit,Sippel",Politiker,4
"Sven,Simon",Politiker,4
"Nico,Semsrott",Politiker,4
"Ralf,Seekatz",Politiker,4
"Andreas,Schwab",Politiker,4
"Joachim,Schuster",Politiker,4
"Helmut,Scholz",Politiker,4
"Thomas,Rudy",Politiker,4
"Sylvia,Limmer",Politiker,4
"Sönke,Siebka",Politiker,4
"Nicole,Hoffmeister-Kraut",Politiker,4
"Sophia,Schiebe",Politiker,4
"Heiner,Rickers",Politiker,4
"Alexander,Wiesner",Politiker,4
"Rolf,Weigand",Politiker,4
"Kai,Dolgner",Politiker,4
"Ronny,Wähner",Politiker,4
"Sören,Voigt",Politiker,4
"Jörg,Urban",Politiker,4
"Tom,Unger",Politiker,4
"Roland Walter Hermann,Ulbrich",Politiker,4
"Ralf,Plötner",Politiker,4
"Volkmar,Winkler",Politiker,4
"Thomas,Thumm",Politiker,4
"Martin,Dulig",Politiker,4
"Sebastian,Gemkow",Politiker,4
"Barbara,Klepsch",Politiker,4
"Christian,Piwarz",Politiker,4
"Christian,Dirschauer",Politiker,4
"Michel,Deckmann",Politiker,4
"Claus Christian,Claussen",Politiker,4
"Otto,Carstens",Politiker,4
"Johannes,Callsen",Politiker,4
"Ivo,Teichmann",Politiker,4
"Sebastian,Wippel",Politiker,4
"Patricia,Wissel",Politiker,4
"Roland,Wöller",Politiker,4
"Sandra,Redmann",Politiker,4
"Beate,Raudies",Politiker,4
"Ole-Christopher,Plambeck",Politiker,4
"Lasse,Petersdotter",Politiker,4
"Birte,Pauls",Politiker,4
"Jan,Kürschner",Politiker,4
"Seyran,Papo",Politiker,4
"Sybilla,Nitsch",Politiker,4
"Catharina,Nies",Politiker,4
"Volker,Nielsen",Politiker,4
"Serpil,Midyatli",Politiker,4
"Thomas,Losse-Müller",Politiker,4
"Peter,Lehnert",Politiker,4
"Anna,Langsch",Politiker,4
"Birte,Glißmann",Politiker,4
"Heinrich/Heiner,Garg",Politiker,4
"Niclas,Dürbrook",Politiker,4
"André,Wendt",Politiker,4
"Jan-Oliver,Zwerg",Politiker,4
"Volkmar,Zschocke",Politiker,4
"Hans-Jürgen,Zickler",Politiker,4
"Uta,Röpcke",Politiker,4
"Maurice,Müller",Politiker,4
"Alfred,Dannenberg",Politiker,4
"Djenabou,Diallo-Hartmann",Politiker,4
"Sebastian,Zinke",Politiker,4
"Tim-Julian,Wook",Politiker,4
"Doris,Schröder-Köpf",Politiker,4
"Pippa,Schneider",Politiker,4
"Franz,Sodann",Politiker,4
"Marco,Mohrmann",Politiker,4
"Jürgen,Pastewsky",Politiker,4
"Barbara,Otte-Kinast",Politiker,4
"Lena,Nzume",Politiker,4
"Julia Willie,Hamburg",Politiker,4
"Omid,Najafi",Politiker,4
"Hanna Judith,Naber",Politiker,4
"Thorsten,Moriße",Politiker,4
"Hartmut,Moorkamp",Politiker,4
"Axel,Miesner",Politiker,4
"Christoph,Plett",Politiker,4
"Philipp,Meyn",Politiker,4
"Volker,Meyer",Politiker,4
"Tanja,Meyer",Politiker,4
"Björn,Meyer",Politiker,4
"Jens,Nacke",Politiker,4
"Pascal,Mennen",Politiker,4
"Gerald,Heere",Politiker,4
"Christian,Meyer",Politiker,4
"Claudia,Schüßler",Politiker,4
"Uwe,Schünemann",Politiker,4
"Detlev,Schulz-Hendel",Politiker,4
"Jessica,Schülke",Politiker,4
"Thela,Wernstedt",Politiker,4
"Alexander,Wille",Politiker,4
"Jan,Schröder",Politiker,4
"Stephan,Weil",Politiker,4
"Georg-Ludwig von,Breitenbuch",Politiker,4
"Olaf,Lies",Politiker,4
"Marco,Böhme",Politiker,4
"André,Barth",Politiker,4
"Rico,Anton",Politiker,4
"Kathrin,Wahlmann",Politiker,4
"Falko,Mohrs",Politiker,4
"Daniela,Behrens",Politiker,4
"Miriam,Staudte",Politiker,4
"Christoph,Willeke",Politiker,4
"Boris,Pistorius",Politiker,4
"Wiebke,Osigus",Politiker,4
"Mario,Beger",Politiker,4
"Stefan,Marzischewski",Politiker,4
"Martina,Machulla",Politiker,4
"Cindy,Lutz",Politiker,4
"Antonia,Mertsching",Politiker,4
"Jens,Oberhoffner",Politiker,4
"Andreas,Nowak",Politiker,4
"Kerstin,Nicolaus",Politiker,4
"Luise,Neuhaus-Wartenberg",Politiker,4
"Juliane,Nagel",Politiker,4
"Martin,Modschiedler",Politiker,4
"Aloysius,Mikwauschk",Politiker,4
"Stephan,Meyer",Politiker,4
"Petra,Cagalj Sejdi",Politiker,4
"Christin,Melcher",Politiker,4
"Norbert Otto,Mayer",Politiker,4
"Jörg,Markert",Politiker,4
"Claudia,Maicher",Politiker,4
"Geert W.,Mackenroth",Politiker,4
"Ulrich Willi,Lupart",Politiker,4
"Thomas,Löser",Politiker,4
"Jan,Löffler",Politiker,4
"Valentin,Lippmann",Politiker,4
"Gerald,Otto",Politiker,4
"Albrecht,Pallas",Politiker,4
"Sarah,Buddeberg",Politiker,4
"Nico,Brünler",Politiker,4
"Guido,Pott",Politiker,4
"Sebastian,Penno",Politiker,4
"Jonas,Pohlmann",Politiker,4
"Julius,Schneider",Politiker,4
"Melanie,Rost-Reinecke",Politiker,4
"Frank,Schmädeke",Politiker,4
"Ansgar,Schledde",Politiker,4
"Jörn,Schepelmann",Politiker,4
"Swantje,Schendel",Politiker,4
"Marcel,Scharrelmann",Politiker,4
"Heiko,Sachtleben",Politiker,4
"Alexander,Saade",Politiker,4
"Harm,Rykena",Politiker,4
"Julia,Retzlaff",Politiker,4
"Stefan,Politze",Politiker,4
"Lukas,Reinken",Politiker,4
"Philipp,Raulfs",Politiker,4
"Sophie,Ramdor",Politiker,4
"Jozef,Rakicky",Politiker,4
"Marcel,Queckemeyer",Politiker,4
"Andrea,Prell",Politiker,4
"Ulf,Prange",Politiker,4
"Annette,Schütze",Politiker,4
"Dirk,Panter",Politiker,4
"Claus,Seebeck",Politiker,4
"Ulf,Thiele",Politiker,4
"Ulrike,Schielke-Ziesing",Politiker,4
"Udo,Schiefner",Politiker,4
"Andreas Franz,Scheuer",Politiker,4
"Jamila Anna,Schäfer",Politiker,4
"Christiane,Schenderlein",Politiker,4
"Nina,Scheer",Politiker,4
"Ursula,Schauws",Politiker,4
"Wolfgang,Schäuble",Politiker,4
"Johannes,Schätzl",Politiker,4
"Peggy,Schierenbeck",Politiker,4
"Bernd Hans,Schattner",Politiker,4
"Frank Uwe,Schäffler",Politiker,4
"Jessica,Rosenthal",Politiker,4
"Martin,Rosemann",Politiker,4
"Sebastian Jörg,Roloff",Politiker,4
"Martin,Plum",Politiker,4
"Alexander Gamal,Radwan",Politiker,4
"Kerstin Christiane,Radomski",Politiker,4
"Thomas Walther,Rachel",Politiker,4
"Stephan,Protschka",Politiker,4
"Rebecca,Schamber",Politiker,4
"Achim Jürgen,Post",Politiker,4
"Jana,Schimke",Politiker,4
"Christoph Florian,Schmid",Politiker,4
"Sarah Janina,Ryglewski",Politiker,4
"Bernd Ferdinand,Rützel",Politiker,4
"Albert Robert,Rupprecht",Politiker,4
"Corinna Martina,Rüffer",Politiker,4
"Thorsten,Rudolph",Politiker,4
"Sebastian,Schäfer",Politiker,4
"Erwin Josef,Rüddel",Politiker,4
"Thomas,Röwekamp",Politiker,4
"Stefan,Rouenhoff",Politiker,4
"Timo,Schisanowski",Politiker,4
"Manuela,Rottmann",Politiker,4
"Michael,Roth",Politiker,4
"Claudia Benedikta,Roth",Politiker,4
"Tabea,Rößner",Politiker,4
"Axel Helmut,Schäfer",Politiker,4
"Ingo,Schäfer",Politiker,4
"Jens,Peick",Politiker,4
"Marianne,Schieder",Politiker,4
"Dagmar,Schmidt",Politiker,4
"Nils Hermann,Schmid",Politiker,4
"Norbert Alois,Röttgen",Politiker,4
"Sabine,Poschmann",Politiker,4
"Filiz,Polat",Politiker,4
"Jürgen Hans,Pohl",Politiker,4
"Hagen,Reinhold",Politiker,4
"Anja Margit,Reinalter",Politiker,4
"Heidi,Reichinnek",Politiker,4
